replicate_id,treatment,bits,operation,time,iterations,compile_time_optimizations
8,bit_set,128,NOT,2.233e+06,1000000,1
8,bit_set,128,AND,1.819e+06,1000000,1
8,bit_set,128,OR,1.468e+06,1000000,1
8,bit_set,128,NAND,4.972e+06,1000000,1
8,bit_set,128,NOR,4.85e+06,1000000,1
8,bit_set,128,XOR,1.595e+06,1000000,1
8,bit_set,128,EQU,4.954e+06,1000000,1
8,bit_set,128,R_SHIFT_0.25l,5.049e+06,1000000,1
8,bit_set,128,R_SHIFT_0.5l,4.76e+06,1000000,1
8,bit_set,128,R_SHIFT_1l,557000,1000000,1
8,bit_set,128,L_SHIFT_0.25l,5.056e+06,1000000,1
8,bit_set,128,L_SHIFT_0.5l,4.919e+06,1000000,1
8,bit_set,128,L_SHIFT_1l,558000,1000000,1
9,bit_set,128,CountOnes_Mixed,0,1000000,1
9,bit_set,128,NOT,2.044e+06,1000000,1
9,bit_set,128,AND,1.834e+06,1000000,1
9,bit_set,128,OR,1.5e+06,1000000,1
9,bit_set,128,NAND,5.499e+06,1000000,1
9,bit_set,128,NOR,5.032e+06,1000000,1
9,bit_set,128,XOR,1.484e+06,1000000,1
9,bit_set,128,EQU,4.839e+06,1000000,1
9,bit_set,128,R_SHIFT_0.25l,5.175e+06,1000000,1
9,bit_set,128,R_SHIFT_0.5l,4.686e+06,1000000,1
9,bit_set,128,R_SHIFT_1l,514000,1000000,1
9,bit_set,128,L_SHIFT_0.25l,4.833e+06,1000000,1
9,bit_set,128,L_SHIFT_0.5l,5.292e+06,1000000,1
9,bit_set,128,L_SHIFT_1l,514000,1000000,1
10,bit_set,128,CountOnes_Mixed,0,1000000,1
10,bit_set,128,NOT,2.212e+06,1000000,1
10,bit_set,128,AND,1.503e+06,1000000,1
10,bit_set,128,OR,1.482e+06,1000000,1
10,bit_set,128,NAND,4.98e+06,1000000,1
10,bit_set,128,NOR,4.995e+06,1000000,1
10,bit_set,128,XOR,2.311e+06,1000000,1
10,bit_set,128,EQU,5.108e+06,1000000,1
10,bit_set,128,R_SHIFT_0.25l,4.819e+06,1000000,1
10,bit_set,128,R_SHIFT_0.5l,5.267e+06,1000000,1
10,bit_set,128,R_SHIFT_1l,556000,1000000,1
10,bit_set,128,L_SHIFT_0.25l,4.797e+06,1000000,1
10,bit_set,128,L_SHIFT_0.5l,4.856e+06,1000000,1
10,bit_set,128,L_SHIFT_1l,528000,1000000,1
11,bit_set,128,CountOnes_Mixed,0,1000000,1
11,bit_set,128,NOT,1.721e+06,1000000,1
11,bit_set,128,AND,1.497e+06,1000000,1
11,bit_set,128,OR,1.568e+06,1000000,1
11,bit_set,128,NAND,5.106e+06,1000000,1
11,bit_set,128,NOR,4.898e+06,1000000,1
11,bit_set,128,XOR,1.477e+06,1000000,1
11,bit_set,128,EQU,5.01e+06,1000000,1
11,bit_set,128,R_SHIFT_0.25l,4.764e+06,1000000,1
11,bit_set,128,R_SHIFT_0.5l,4.657e+06,1000000,1
11,bit_set,128,R_SHIFT_1l,587000,1000000,1
11,bit_set,128,L_SHIFT_0.25l,4.751e+06,1000000,1
11,bit_set,128,L_SHIFT_0.5l,4.727e+06,1000000,1
11,bit_set,128,L_SHIFT_1l,536000,1000000,1
12,bit_set,128,CountOnes_Mixed,1000,1000000,1
12,bit_set,128,NOT,2.048e+06,1000000,1
12,bit_set,128,AND,1.642e+06,1000000,1
12,bit_set,128,OR,1.564e+06,1000000,1
12,bit_set,128,NAND,4.901e+06,1000000,1
12,bit_set,128,NOR,4.733e+06,1000000,1
12,bit_set,128,XOR,1.443e+06,1000000,1
12,bit_set,128,EQU,4.855e+06,1000000,1
12,bit_set,128,R_SHIFT_0.25l,4.727e+06,1000000,1
12,bit_set,128,R_SHIFT_0.5l,4.672e+06,1000000,1
12,bit_set,128,R_SHIFT_1l,526000,1000000,1
12,bit_set,128,L_SHIFT_0.25l,4.709e+06,1000000,1
12,bit_set,128,L_SHIFT_0.5l,4.86e+06,1000000,1
12,bit_set,128,L_SHIFT_1l,514000,1000000,1
13,bit_set,128,CountOnes_Mixed,0,1000000,1
13,bit_set,128,NOT,2.263e+06,1000000,1
13,bit_set,128,AND,1.548e+06,1000000,1
13,bit_set,128,OR,1.514e+06,1000000,1
13,bit_set,128,NAND,5.131e+06,1000000,1
13,bit_set,128,NOR,6.084e+06,1000000,1
13,bit_set,128,XOR,1.682e+06,1000000,1
13,bit_set,128,EQU,4.938e+06,1000000,1
13,bit_set,128,R_SHIFT_0.25l,5.458e+06,1000000,1
13,bit_set,128,R_SHIFT_0.5l,5.726e+06,1000000,1
13,bit_set,128,R_SHIFT_1l,566000,1000000,1
13,bit_set,128,L_SHIFT_0.25l,4.893e+06,1000000,1
13,bit_set,128,L_SHIFT_0.5l,5.728e+06,1000000,1
13,bit_set,128,L_SHIFT_1l,545000,1000000,1
14,bit_set,128,CountOnes_Mixed,0,1000000,1
14,bit_set,128,NOT,3.427e+06,1000000,1
14,bit_set,128,AND,2.414e+06,1000000,1
14,bit_set,128,OR,1.512e+06,1000000,1
14,bit_set,128,NAND,4.896e+06,1000000,1
14,bit_set,128,NOR,5.597e+06,1000000,1
14,bit_set,128,XOR,1.542e+06,1000000,1
14,bit_set,128,EQU,5.392e+06,1000000,1
14,bit_set,128,R_SHIFT_0.25l,4.878e+06,1000000,1
14,bit_set,128,R_SHIFT_0.5l,5.755e+06,1000000,1
14,bit_set,128,R_SHIFT_1l,575000,1000000,1
14,bit_set,128,L_SHIFT_0.25l,5.318e+06,1000000,1
14,bit_set,128,L_SHIFT_0.5l,5.095e+06,1000000,1
14,bit_set,128,L_SHIFT_1l,774000,1000000,1
15,bit_set,128,CountOnes_Mixed,0,1000000,1
15,bit_set,128,NOT,4.684e+06,1000000,1
15,bit_set,128,AND,2.482e+06,1000000,1
15,bit_set,128,OR,1.525e+06,1000000,1
15,bit_set,128,NAND,5.055e+06,1000000,1
15,bit_set,128,NOR,5.712e+06,1000000,1
15,bit_set,128,XOR,1.575e+06,1000000,1
15,bit_set,128,EQU,5.055e+06,1000000,1
15,bit_set,128,R_SHIFT_0.25l,5.019e+06,1000000,1
15,bit_set,128,R_SHIFT_0.5l,6.09e+06,1000000,1
15,bit_set,128,R_SHIFT_1l,568000,1000000,1
15,bit_set,128,L_SHIFT_0.25l,5.082e+06,1000000,1
15,bit_set,128,L_SHIFT_0.5l,4.937e+06,1000000,1
15,bit_set,128,L_SHIFT_1l,650000,1000000,1
16,bit_set,128,CountOnes_Mixed,0,1000000,1
16,bit_set,128,NOT,5.245e+06,1000000,1
16,bit_set,128,AND,2.263e+06,1000000,1
16,bit_set,128,OR,2.097e+06,1000000,1
16,bit_set,128,NAND,4.882e+06,1000000,1
16,bit_set,128,NOR,6.121e+06,1000000,1
16,bit_set,128,XOR,2.245e+06,1000000,1
16,bit_set,128,EQU,5.042e+06,1000000,1
16,bit_set,128,R_SHIFT_0.25l,5.408e+06,1000000,1
16,bit_set,128,R_SHIFT_0.5l,5.669e+06,1000000,1
16,bit_set,128,R_SHIFT_1l,530000,1000000,1
16,bit_set,128,L_SHIFT_0.25l,4.813e+06,1000000,1
16,bit_set,128,L_SHIFT_0.5l,5.248e+06,1000000,1
16,bit_set,128,L_SHIFT_1l,560000,1000000,1
17,bit_set,128,CountOnes_Mixed,0,1000000,1
17,bit_set,128,NOT,1.894e+06,1000000,1
17,bit_set,128,AND,1.556e+06,1000000,1
17,bit_set,128,OR,1.54e+06,1000000,1
17,bit_set,128,NAND,4.687e+06,1000000,1
17,bit_set,128,NOR,4.872e+06,1000000,1
17,bit_set,128,XOR,1.563e+06,1000000,1
17,bit_set,128,EQU,4.854e+06,1000000,1
17,bit_set,128,R_SHIFT_0.25l,4.907e+06,1000000,1
17,bit_set,128,R_SHIFT_0.5l,4.881e+06,1000000,1
17,bit_set,128,R_SHIFT_1l,517000,1000000,1
17,bit_set,128,L_SHIFT_0.25l,5.284e+06,1000000,1
17,bit_set,128,L_SHIFT_0.5l,4.969e+06,1000000,1
17,bit_set,128,L_SHIFT_1l,514000,1000000,1
18,bit_set,128,CountOnes_Mixed,0,1000000,1
18,bit_set,128,NOT,2.222e+06,1000000,1
18,bit_set,128,AND,1.648e+06,1000000,1
18,bit_set,128,OR,1.634e+06,1000000,1
18,bit_set,128,NAND,5.598e+06,1000000,1
18,bit_set,128,NOR,5.597e+06,1000000,1
18,bit_set,128,XOR,1.659e+06,1000000,1
18,bit_set,128,EQU,5.128e+06,1000000,1
18,bit_set,128,R_SHIFT_0.25l,6.016e+06,1000000,1
18,bit_set,128,R_SHIFT_0.5l,5.208e+06,1000000,1
18,bit_set,128,R_SHIFT_1l,528000,1000000,1
18,bit_set,128,L_SHIFT_0.25l,5.424e+06,1000000,1
18,bit_set,128,L_SHIFT_0.5l,5.348e+06,1000000,1
18,bit_set,128,L_SHIFT_1l,574000,1000000,1
19,bit_set,128,CountOnes_Mixed,1000,1000000,1
19,bit_set,128,NOT,2.468e+06,1000000,1
19,bit_set,128,AND,1.748e+06,1000000,1
19,bit_set,128,OR,1.582e+06,1000000,1
19,bit_set,128,NAND,5.587e+06,1000000,1
19,bit_set,128,NOR,5.416e+06,1000000,1
19,bit_set,128,XOR,1.839e+06,1000000,1
19,bit_set,128,EQU,4.955e+06,1000000,1
19,bit_set,128,R_SHIFT_0.25l,6.113e+06,1000000,1
19,bit_set,128,R_SHIFT_0.5l,5.491e+06,1000000,1
19,bit_set,128,R_SHIFT_1l,604000,1000000,1
19,bit_set,128,L_SHIFT_0.25l,4.894e+06,1000000,1
19,bit_set,128,L_SHIFT_0.5l,4.891e+06,1000000,1
19,bit_set,128,L_SHIFT_1l,712000,1000000,1
20,bit_set,128,CountOnes_Mixed,1000,1000000,1
20,bit_set,128,NOT,3.164e+06,1000000,1
20,bit_set,128,AND,1.721e+06,1000000,1
20,bit_set,128,OR,1.517e+06,1000000,1
20,bit_set,128,NAND,4.949e+06,1000000,1
20,bit_set,128,NOR,6.421e+06,1000000,1
20,bit_set,128,XOR,2.444e+06,1000000,1
20,bit_set,128,EQU,4.924e+06,1000000,1
20,bit_set,128,R_SHIFT_0.25l,5.622e+06,1000000,1
20,bit_set,128,R_SHIFT_0.5l,5.807e+06,1000000,1
20,bit_set,128,R_SHIFT_1l,528000,1000000,1
20,bit_set,128,L_SHIFT_0.25l,4.845e+06,1000000,1
20,bit_set,128,L_SHIFT_0.5l,5.521e+06,1000000,1
20,bit_set,128,L_SHIFT_1l,582000,1000000,1
21,bit_set,128,CountOnes_Mixed,1000,1000000,1
21,bit_set,128,NOT,2.086e+06,1000000,1
21,bit_set,128,AND,1.928e+06,1000000,1
21,bit_set,128,OR,1.603e+06,1000000,1
21,bit_set,128,NAND,4.702e+06,1000000,1
21,bit_set,128,NOR,4.818e+06,1000000,1
21,bit_set,128,XOR,1.466e+06,1000000,1
21,bit_set,128,EQU,4.957e+06,1000000,1
21,bit_set,128,R_SHIFT_0.25l,4.864e+06,1000000,1
21,bit_set,128,R_SHIFT_0.5l,4.743e+06,1000000,1
21,bit_set,128,R_SHIFT_1l,514000,1000000,1
21,bit_set,128,L_SHIFT_0.25l,5.177e+06,1000000,1
21,bit_set,128,L_SHIFT_0.5l,4.771e+06,1000000,1
21,bit_set,128,L_SHIFT_1l,527000,1000000,1
22,bit_set,128,CountOnes_Mixed,0,1000000,1
22,bit_set,128,NOT,2.139e+06,1000000,1
22,bit_set,128,AND,1.653e+06,1000000,1
22,bit_set,128,OR,1.549e+06,1000000,1
22,bit_set,128,NAND,4.934e+06,1000000,1
22,bit_set,128,NOR,4.946e+06,1000000,1
22,bit_set,128,XOR,1.443e+06,1000000,1
22,bit_set,128,EQU,4.889e+06,1000000,1
22,bit_set,128,R_SHIFT_0.25l,4.804e+06,1000000,1
22,bit_set,128,R_SHIFT_0.5l,4.968e+06,1000000,1
22,bit_set,128,R_SHIFT_1l,514000,1000000,1
22,bit_set,128,L_SHIFT_0.25l,4.751e+06,1000000,1
22,bit_set,128,L_SHIFT_0.5l,4.982e+06,1000000,1
22,bit_set,128,L_SHIFT_1l,540000,1000000,1
23,bit_set,128,CountOnes_Mixed,0,1000000,1
23,bit_set,128,NOT,2.161e+06,1000000,1
23,bit_set,128,AND,1.626e+06,1000000,1
23,bit_set,128,OR,1.531e+06,1000000,1
23,bit_set,128,NAND,4.842e+06,1000000,1
23,bit_set,128,NOR,4.723e+06,1000000,1
23,bit_set,128,XOR,1.513e+06,1000000,1
23,bit_set,128,EQU,4.837e+06,1000000,1
23,bit_set,128,R_SHIFT_0.25l,4.833e+06,1000000,1
23,bit_set,128,R_SHIFT_0.5l,4.662e+06,1000000,1
23,bit_set,128,R_SHIFT_1l,514000,1000000,1
23,bit_set,128,L_SHIFT_0.25l,4.742e+06,1000000,1
23,bit_set,128,L_SHIFT_0.5l,5.12e+06,1000000,1
23,bit_set,128,L_SHIFT_1l,531000,1000000,1
24,bit_set,128,CountOnes_Mixed,0,1000000,1
24,bit_set,128,NOT,2.513e+06,1000000,1
24,bit_set,128,AND,1.964e+06,1000000,1
24,bit_set,128,OR,1.977e+06,1000000,1
24,bit_set,128,NAND,4.921e+06,1000000,1
24,bit_set,128,NOR,4.957e+06,1000000,1
24,bit_set,128,XOR,1.82e+06,1000000,1
24,bit_set,128,EQU,5.048e+06,1000000,1
24,bit_set,128,R_SHIFT_0.25l,4.781e+06,1000000,1
24,bit_set,128,R_SHIFT_0.5l,4.821e+06,1000000,1
24,bit_set,128,R_SHIFT_1l,557000,1000000,1
24,bit_set,128,L_SHIFT_0.25l,4.91e+06,1000000,1
24,bit_set,128,L_SHIFT_0.5l,5.03e+06,1000000,1
24,bit_set,128,L_SHIFT_1l,681000,1000000,1
25,bit_set,128,CountOnes_Mixed,0,1000000,1
25,bit_set,128,NOT,2.448e+06,1000000,1
25,bit_set,128,AND,1.929e+06,1000000,1
25,bit_set,128,OR,1.721e+06,1000000,1
25,bit_set,128,NAND,5.788e+06,1000000,1
25,bit_set,128,NOR,6.513e+06,1000000,1
25,bit_set,128,XOR,1.893e+06,1000000,1
25,bit_set,128,EQU,6.229e+06,1000000,1
25,bit_set,128,R_SHIFT_0.25l,7.343e+06,1000000,1
25,bit_set,128,R_SHIFT_0.5l,5.896e+06,1000000,1
25,bit_set,128,R_SHIFT_1l,696000,1000000,1
25,bit_set,128,L_SHIFT_0.25l,5.733e+06,1000000,1
25,bit_set,128,L_SHIFT_0.5l,2.6504e+07,1000000,1
25,bit_set,128,L_SHIFT_1l,872000,1000000,1
26,bit_set,128,CountOnes_Mixed,0,1000000,1
26,bit_set,128,NOT,3.476e+06,1000000,1
26,bit_set,128,AND,1.847e+06,1000000,1
26,bit_set,128,OR,1.776e+06,1000000,1
26,bit_set,128,NAND,7.076e+06,1000000,1
26,bit_set,128,NOR,7.115e+06,1000000,1
26,bit_set,128,XOR,1.857e+06,1000000,1
26,bit_set,128,EQU,7.17e+06,1000000,1
26,bit_set,128,R_SHIFT_0.25l,6.467e+06,1000000,1
26,bit_set,128,R_SHIFT_0.5l,5.759e+06,1000000,1
26,bit_set,128,R_SHIFT_1l,603000,1000000,1
26,bit_set,128,L_SHIFT_0.25l,5.63e+06,1000000,1
26,bit_set,128,L_SHIFT_0.5l,5.787e+06,1000000,1
26,bit_set,128,L_SHIFT_1l,708000,1000000,1
27,bit_set,128,CountOnes_Mixed,0,1000000,1
27,bit_set,128,NOT,1.976e+06,1000000,1
27,bit_set,128,AND,1.476e+06,1000000,1
27,bit_set,128,OR,1.601e+06,1000000,1
27,bit_set,128,NAND,5.725e+06,1000000,1
27,bit_set,128,NOR,5.004e+06,1000000,1
27,bit_set,128,XOR,1.477e+06,1000000,1
27,bit_set,128,EQU,4.868e+06,1000000,1
27,bit_set,128,R_SHIFT_0.25l,4.954e+06,1000000,1
27,bit_set,128,R_SHIFT_0.5l,4.883e+06,1000000,1
27,bit_set,128,R_SHIFT_1l,501000,1000000,1
27,bit_set,128,L_SHIFT_0.25l,4.839e+06,1000000,1
27,bit_set,128,L_SHIFT_0.5l,4.985e+06,1000000,1
27,bit_set,128,L_SHIFT_1l,514000,1000000,1
28,bit_set,128,CountOnes_Mixed,0,1000000,1
28,bit_set,128,NOT,2.216e+06,1000000,1
28,bit_set,128,AND,2.172e+06,1000000,1
28,bit_set,128,OR,1.783e+06,1000000,1
28,bit_set,128,NAND,5e+06,1000000,1
28,bit_set,128,NOR,4.959e+06,1000000,1
28,bit_set,128,XOR,1.588e+06,1000000,1
28,bit_set,128,EQU,4.81e+06,1000000,1
28,bit_set,128,R_SHIFT_0.25l,4.955e+06,1000000,1
28,bit_set,128,R_SHIFT_0.5l,4.928e+06,1000000,1
28,bit_set,128,R_SHIFT_1l,549000,1000000,1
28,bit_set,128,L_SHIFT_0.25l,4.792e+06,1000000,1
28,bit_set,128,L_SHIFT_0.5l,4.765e+06,1000000,1
28,bit_set,128,L_SHIFT_1l,515000,1000000,1
29,bit_set,128,CountOnes_Mixed,0,1000000,1
29,bit_set,128,NOT,2.287e+06,1000000,1
29,bit_set,128,AND,1.796e+06,1000000,1
29,bit_set,128,OR,1.437e+06,1000000,1
29,bit_set,128,NAND,4.759e+06,1000000,1
29,bit_set,128,NOR,4.662e+06,1000000,1
29,bit_set,128,XOR,1.538e+06,1000000,1
29,bit_set,128,EQU,5.069e+06,1000000,1
29,bit_set,128,R_SHIFT_0.25l,5.175e+06,1000000,1
29,bit_set,128,R_SHIFT_0.5l,5e+06,1000000,1
29,bit_set,128,R_SHIFT_1l,514000,1000000,1
29,bit_set,128,L_SHIFT_0.25l,5.044e+06,1000000,1
29,bit_set,128,L_SHIFT_0.5l,5.21e+06,1000000,1
29,bit_set,128,L_SHIFT_1l,528000,1000000,1
30,bit_set,128,CountOnes_Mixed,0,1000000,1
30,bit_set,128,NOT,2.41e+06,1000000,1
30,bit_set,128,AND,1.68e+06,1000000,1
30,bit_set,128,OR,1.61e+06,1000000,1
30,bit_set,128,NAND,4.977e+06,1000000,1
30,bit_set,128,NOR,5.006e+06,1000000,1
30,bit_set,128,XOR,1.512e+06,1000000,1
30,bit_set,128,EQU,5.131e+06,1000000,1
30,bit_set,128,R_SHIFT_0.25l,4.968e+06,1000000,1
30,bit_set,128,R_SHIFT_0.5l,4.711e+06,1000000,1
30,bit_set,128,R_SHIFT_1l,535000,1000000,1
30,bit_set,128,L_SHIFT_0.25l,4.966e+06,1000000,1
30,bit_set,128,L_SHIFT_0.5l,4.858e+06,1000000,1
30,bit_set,128,L_SHIFT_1l,600000,1000000,1
31,bit_set,128,CountOnes_Mixed,1000,1000000,1
31,bit_set,128,NOT,2.024e+06,1000000,1
31,bit_set,128,AND,2.01e+06,1000000,1
31,bit_set,128,OR,1.777e+06,1000000,1
31,bit_set,128,NAND,4.98e+06,1000000,1
31,bit_set,128,NOR,4.892e+06,1000000,1
31,bit_set,128,XOR,1.649e+06,1000000,1
31,bit_set,128,EQU,5.945e+06,1000000,1
31,bit_set,128,R_SHIFT_0.25l,4.892e+06,1000000,1
31,bit_set,128,R_SHIFT_0.5l,4.811e+06,1000000,1
31,bit_set,128,R_SHIFT_1l,527000,1000000,1
31,bit_set,128,L_SHIFT_0.25l,5.601e+06,1000000,1
31,bit_set,128,L_SHIFT_0.5l,4.759e+06,1000000,1
31,bit_set,128,L_SHIFT_1l,528000,1000000,1
32,bit_set,128,CountOnes_Mixed,0,1000000,1
32,bit_set,128,NOT,1.62e+06,1000000,1
32,bit_set,128,AND,1.504e+06,1000000,1
32,bit_set,128,OR,1.481e+06,1000000,1
32,bit_set,128,NAND,5.336e+06,1000000,1
32,bit_set,128,NOR,4.933e+06,1000000,1
32,bit_set,128,XOR,1.601e+06,1000000,1
32,bit_set,128,EQU,5.054e+06,1000000,1
32,bit_set,128,R_SHIFT_0.25l,5.377e+06,1000000,1
32,bit_set,128,R_SHIFT_0.5l,4.855e+06,1000000,1
32,bit_set,128,R_SHIFT_1l,514000,1000000,1
32,bit_set,128,L_SHIFT_0.25l,4.678e+06,1000000,1
32,bit_set,128,L_SHIFT_0.5l,5.138e+06,1000000,1
32,bit_set,128,L_SHIFT_1l,811000,1000000,1
33,bit_set,128,CountOnes_Mixed,0,1000000,1
33,bit_set,128,NOT,2.293e+06,1000000,1
33,bit_set,128,AND,1.608e+06,1000000,1
33,bit_set,128,OR,1.647e+06,1000000,1
33,bit_set,128,NAND,4.686e+06,1000000,1
33,bit_set,128,NOR,4.883e+06,1000000,1
33,bit_set,128,XOR,1.597e+06,1000000,1
33,bit_set,128,EQU,4.809e+06,1000000,1
33,bit_set,128,R_SHIFT_0.25l,4.763e+06,1000000,1
33,bit_set,128,R_SHIFT_0.5l,4.63e+06,1000000,1
33,bit_set,128,R_SHIFT_1l,501000,1000000,1
33,bit_set,128,L_SHIFT_0.25l,4.776e+06,1000000,1
33,bit_set,128,L_SHIFT_0.5l,4.739e+06,1000000,1
33,bit_set,128,L_SHIFT_1l,520000,1000000,1
34,bit_set,128,CountOnes_Mixed,0,1000000,1
34,bit_set,128,NOT,2.238e+06,1000000,1
34,bit_set,128,AND,1.653e+06,1000000,1
34,bit_set,128,OR,1.546e+06,1000000,1
34,bit_set,128,NAND,4.945e+06,1000000,1
34,bit_set,128,NOR,4.851e+06,1000000,1
34,bit_set,128,XOR,1.465e+06,1000000,1
34,bit_set,128,EQU,4.917e+06,1000000,1
34,bit_set,128,R_SHIFT_0.25l,4.783e+06,1000000,1
34,bit_set,128,R_SHIFT_0.5l,5.089e+06,1000000,1
34,bit_set,128,R_SHIFT_1l,583000,1000000,1
34,bit_set,128,L_SHIFT_0.25l,4.937e+06,1000000,1
34,bit_set,128,L_SHIFT_0.5l,5.224e+06,1000000,1
34,bit_set,128,L_SHIFT_1l,575000,1000000,1
35,bit_set,128,CountOnes_Mixed,1000,1000000,1
35,bit_set,128,NOT,4.522e+06,1000000,1
35,bit_set,128,AND,1.633e+06,1000000,1
35,bit_set,128,OR,1.721e+06,1000000,1
35,bit_set,128,NAND,4.898e+06,1000000,1
35,bit_set,128,NOR,5.25e+06,1000000,1
35,bit_set,128,XOR,2.323e+06,1000000,1
35,bit_set,128,EQU,4.854e+06,1000000,1
35,bit_set,128,R_SHIFT_0.25l,4.809e+06,1000000,1
35,bit_set,128,R_SHIFT_0.5l,5.567e+06,1000000,1
35,bit_set,128,R_SHIFT_1l,564000,1000000,1
35,bit_set,128,L_SHIFT_0.25l,4.954e+06,1000000,1
35,bit_set,128,L_SHIFT_0.5l,4.794e+06,1000000,1
35,bit_set,128,L_SHIFT_1l,587000,1000000,1
36,bit_set,128,CountOnes_Mixed,0,1000000,1
36,bit_set,128,NOT,1.607e+06,1000000,1
36,bit_set,128,AND,1.575e+06,1000000,1
36,bit_set,128,OR,1.677e+06,1000000,1
36,bit_set,128,NAND,5.521e+06,1000000,1
36,bit_set,128,NOR,4.865e+06,1000000,1
36,bit_set,128,XOR,1.567e+06,1000000,1
36,bit_set,128,EQU,5.337e+06,1000000,1
36,bit_set,128,R_SHIFT_0.25l,5.048e+06,1000000,1
36,bit_set,128,R_SHIFT_0.5l,4.926e+06,1000000,1
36,bit_set,128,R_SHIFT_1l,527000,1000000,1
36,bit_set,128,L_SHIFT_0.25l,4.929e+06,1000000,1
36,bit_set,128,L_SHIFT_0.5l,5.352e+06,1000000,1
36,bit_set,128,L_SHIFT_1l,524000,1000000,1
37,bit_set,128,CountOnes_Mixed,0,1000000,1
37,bit_set,128,NOT,1.589e+06,1000000,1
37,bit_set,128,AND,1.668e+06,1000000,1
37,bit_set,128,OR,1.63e+06,1000000,1
37,bit_set,128,NAND,4.767e+06,1000000,1
37,bit_set,128,NOR,5.204e+06,1000000,1
37,bit_set,128,XOR,1.46e+06,1000000,1
37,bit_set,128,EQU,4.691e+06,1000000,1
37,bit_set,128,R_SHIFT_0.25l,4.823e+06,1000000,1
37,bit_set,128,R_SHIFT_0.5l,5.003e+06,1000000,1
37,bit_set,128,R_SHIFT_1l,514000,1000000,1
37,bit_set,128,L_SHIFT_0.25l,4.866e+06,1000000,1
37,bit_set,128,L_SHIFT_0.5l,4.775e+06,1000000,1
37,bit_set,128,L_SHIFT_1l,528000,1000000,1
38,bit_set,128,CountOnes_Mixed,0,1000000,1
38,bit_set,128,NOT,2.255e+06,1000000,1
38,bit_set,128,AND,1.823e+06,1000000,1
38,bit_set,128,OR,1.493e+06,1000000,1
38,bit_set,128,NAND,5.084e+06,1000000,1
38,bit_set,128,NOR,4.726e+06,1000000,1
38,bit_set,128,XOR,1.44e+06,1000000,1
38,bit_set,128,EQU,4.827e+06,1000000,1
38,bit_set,128,R_SHIFT_0.25l,5.016e+06,1000000,1
38,bit_set,128,R_SHIFT_0.5l,4.632e+06,1000000,1
38,bit_set,128,R_SHIFT_1l,595000,1000000,1
38,bit_set,128,L_SHIFT_0.25l,4.791e+06,1000000,1
38,bit_set,128,L_SHIFT_0.5l,4.811e+06,1000000,1
38,bit_set,128,L_SHIFT_1l,605000,1000000,1
39,bit_set,128,CountOnes_Mixed,0,1000000,1
39,bit_set,128,NOT,3.165e+06,1000000,1
39,bit_set,128,AND,1.724e+06,1000000,1
39,bit_set,128,OR,1.59e+06,1000000,1
39,bit_set,128,NAND,4.832e+06,1000000,1
39,bit_set,128,NOR,5.402e+06,1000000,1
39,bit_set,128,XOR,1.829e+06,1000000,1
39,bit_set,128,EQU,4.744e+06,1000000,1
39,bit_set,128,R_SHIFT_0.25l,4.885e+06,1000000,1
39,bit_set,128,R_SHIFT_0.5l,5.092e+06,1000000,1
39,bit_set,128,R_SHIFT_1l,558000,1000000,1
39,bit_set,128,L_SHIFT_0.25l,4.954e+06,1000000,1
39,bit_set,128,L_SHIFT_0.5l,4.808e+06,1000000,1
39,bit_set,128,L_SHIFT_1l,527000,1000000,1
40,bit_set,128,CountOnes_Mixed,1000,1000000,1
40,bit_set,128,NOT,1.934e+06,1000000,1
40,bit_set,128,AND,1.749e+06,1000000,1
40,bit_set,128,OR,1.714e+06,1000000,1
40,bit_set,128,NAND,5.215e+06,1000000,1
40,bit_set,128,NOR,4.802e+06,1000000,1
40,bit_set,128,XOR,1.642e+06,1000000,1
40,bit_set,128,EQU,5.375e+06,1000000,1
40,bit_set,128,R_SHIFT_0.25l,5.314e+06,1000000,1
40,bit_set,128,R_SHIFT_0.5l,4.887e+06,1000000,1
40,bit_set,128,R_SHIFT_1l,527000,1000000,1
40,bit_set,128,L_SHIFT_0.25l,5.029e+06,1000000,1
40,bit_set,128,L_SHIFT_0.5l,5.716e+06,1000000,1
40,bit_set,128,L_SHIFT_1l,514000,1000000,1
41,bit_set,128,CountOnes_Mixed,1000,1000000,1
41,bit_set,128,NOT,1.789e+06,1000000,1
41,bit_set,128,AND,1.637e+06,1000000,1
41,bit_set,128,OR,1.585e+06,1000000,1
41,bit_set,128,NAND,4.992e+06,1000000,1
41,bit_set,128,NOR,5.099e+06,1000000,1
41,bit_set,128,XOR,1.596e+06,1000000,1
41,bit_set,128,EQU,4.968e+06,1000000,1
41,bit_set,128,R_SHIFT_0.25l,4.831e+06,1000000,1
41,bit_set,128,R_SHIFT_0.5l,5.007e+06,1000000,1
41,bit_set,128,R_SHIFT_1l,514000,1000000,1
41,bit_set,128,L_SHIFT_0.25l,4.704e+06,1000000,1
41,bit_set,128,L_SHIFT_0.5l,4.888e+06,1000000,1
41,bit_set,128,L_SHIFT_1l,528000,1000000,1
42,bit_set,128,CountOnes_Mixed,0,1000000,1
42,bit_set,128,NOT,1.817e+06,1000000,1
42,bit_set,128,AND,2.066e+06,1000000,1
42,bit_set,128,OR,1.932e+06,1000000,1
42,bit_set,128,NAND,5.226e+06,1000000,1
42,bit_set,128,NOR,4.948e+06,1000000,1
42,bit_set,128,XOR,1.65e+06,1000000,1
